frame.go_id	frame.Evidance	frame.gene_id
GO:0003677	ISA	Potri.006G035600
GO:0006351	ISA	Potri.006G035600
GO:0005634	ISA	Potri.006G035600
GO:0030528	ISA	Potri.006G035600
GO:0000166	ISA	Potri.004G090700
GO:0004812	ISA	Potri.004G090700
GO:0005524	ISA	Potri.004G090700
GO:0006418	ISA	Potri.004G090700
GO:0005737	ISA	Potri.004G090700
GO:0004832	ISA	Potri.004G090700
GO:0006412	ISA	Potri.004G090700
GO:0006438	ISA	Potri.004G090700
GO:0004672	ISA	Potri.T176800
GO:0005524	ISA	Potri.T176800
GO:0006468	ISA	Potri.T176800
GO:0005515	ISA	Potri.T176800
GO:0003676	ISA	Potri.001G423300
GO:0005524	ISA	Potri.001G423300
GO:0008026	ISA	Potri.001G423300
GO:0004386	ISA	Potri.001G423300
GO:0004672	ISA	Potri.001G393200
GO:0005524	ISA	Potri.001G393200
GO:0006468	ISA	Potri.001G393200
GO:0005524	ISA	Potri.011G013800
GO:0043531	ISA	Potri.011G013800
GO:0005515	ISA	Potri.011G013800
GO:0007165	ISA	Potri.011G013800
GO:0005622	ISA	Potri.011G013800
GO:0006915	ISA	Potri.011G013800
GO:0004888	ISA	Potri.011G013800
GO:0031224	ISA	Potri.011G013800
GO:0045087	ISA	Potri.011G013800
GO:0004672	ISA	Potri.004G097000
GO:0005524	ISA	Potri.004G097000
GO:0006468	ISA	Potri.004G097000
GO:0005515	ISA	Potri.008G045400
GO:0016070	ISA	Potri.008G045400
GO:0016020	ISA	Potri.005G177200
GO:0055085	ISA	Potri.005G177200
GO:0004672	ISA	Potri.001G413300
GO:0005524	ISA	Potri.001G413300
GO:0006468	ISA	Potri.001G413300
GO:0048544	ISA	Potri.001G413300
GO:0005529	ISA	Potri.001G413300
GO:0016740	ISA	Potri.001G195300
GO:0008168	ISA	Potri.001G195300
GO:0031167	ISA	Potri.001G195300
GO:0008173	ISA	Potri.001G195300
GO:0006396	ISA	Potri.001G195300
GO:0008276	ISA	Potri.001G195300
GO:0006479	ISA	Potri.001G195300
GO:0005737	ISA	Potri.001G195300
GO:0001510	ISA	Potri.001G195300
GO:0009452	ISA	Potri.001G195300
GO:0016491	ISA	Potri.010G174000
GO:0008152	ISA	Potri.010G174000
GO:0055114	ISA	Potri.010G174000
GO:0005783	ISA	Potri.012G054100
GO:0016758	ISA	Potri.006G022300
GO:0008152	ISA	Potri.006G022300
GO:0016788	ISA	Potri.019G009000
GO:0006629	ISA	Potri.019G009000
GO:0005515	ISA	Potri.T105200
GO:0004672	ISA	Potri.018G084900
GO:0005524	ISA	Potri.018G084900
GO:0006468	ISA	Potri.018G084900
GO:0003676	ISA	Potri.004G079400
GO:0005515	ISA	Potri.012G045300
GO:0005509	ISA	Potri.013G055000
GO:0005544	ISA	Potri.013G055000
GO:0004672	ISA	Potri.008G160600
GO:0005524	ISA	Potri.008G160600
GO:0006468	ISA	Potri.008G160600
GO:0016491	ISA	Potri.018G103700
GO:0050660	ISA	Potri.018G103700
GO:0055114	ISA	Potri.018G103700
GO:0003677	ISA	Potri.004G087500
GO:0006334	ISA	Potri.004G087500
GO:0000786	ISA	Potri.004G087500
GO:0005634	ISA	Potri.004G087500
GO:0016747	ISA	Potri.018G021200
GO:0004672	ISA	Potri.001G385900
GO:0005524	ISA	Potri.001G385900
GO:0006468	ISA	Potri.001G385900
GO:0003677	ISA	Potri.013G067500
GO:0016788	ISA	Potri.018G089100
GO:0006629	ISA	Potri.018G089100
GO:0004672	ISA	Potri.004G115900
GO:0005524	ISA	Potri.004G115900
GO:0006468	ISA	Potri.004G115900
GO:0005515	ISA	Potri.004G115900
GO:0004674	ISA	Potri.004G115900
GO:0016597	ISA	Potri.001G300900
GO:0008152	ISA	Potri.001G300900
GO:0016616	ISA	Potri.001G300900
GO:0048037	ISA	Potri.001G300900
GO:0055114	ISA	Potri.001G300900
GO:0004455	ISA	Potri.001G300900
GO:0008652	ISA	Potri.001G300900
GO:0004617	ISA	Potri.001G300900
GO:0006564	ISA	Potri.001G300900
GO:0008168	ISA	Potri.008G147800
GO:0008152	ISA	Potri.008G147800
GO:0005198	ISA	Potri.014G060900
GO:0003677	ISA	Potri.007G115200
GO:0046983	ISA	Potri.007G115200
GO:0003700	ISA	Potri.007G115200
GO:0006355	ISA	Potri.007G115200
GO:0005634	ISA	Potri.007G115200
GO:0043565	ISA	Potri.007G115200
GO:0004672	ISA	Potri.008G188500
GO:0005524	ISA	Potri.008G188500
GO:0006468	ISA	Potri.008G188500
GO:0003723	ISA	Potri.001G033900
GO:0004540	ISA	Potri.001G033900
GO:0006364	ISA	Potri.001G033900
GO:0006379	ISA	Potri.001G033900
GO:0008033	ISA	Potri.001G033900
GO:0000172	ISA	Potri.001G033900
GO:0030677	ISA	Potri.001G033900
GO:0005515	ISA	Potri.014G193500
GO:0045735	ISA	Potri.008G016500
GO:0004672	ISA	Potri.007G052800
GO:0005524	ISA	Potri.007G052800
GO:0006468	ISA	Potri.007G052800
GO:0016740	ISA	Potri.007G013200
GO:0030170	ISA	Potri.007G013200
GO:0009058	ISA	Potri.007G013200
GO:0016769	ISA	Potri.007G013200
GO:0003854	ISA	Potri.009G057600
GO:0016616	ISA	Potri.009G057600
GO:0006694	ISA	Potri.009G057600
GO:0055114	ISA	Potri.009G057600
GO:0003824	ISA	Potri.009G057600
GO:0050662	ISA	Potri.009G057600
GO:0044237	ISA	Potri.009G057600
GO:0006629	ISA	Potri.017G134200
GO:0016491	ISA	Potri.001G046400
GO:0008152	ISA	Potri.001G046400
GO:0003854	ISA	Potri.001G046400
GO:0016616	ISA	Potri.001G046400
GO:0006694	ISA	Potri.001G046400
GO:0055114	ISA	Potri.001G046400
GO:0003824	ISA	Potri.001G046400
GO:0050662	ISA	Potri.001G046400
GO:0044237	ISA	Potri.001G046400
GO:0009058	ISA	Potri.001G046400
GO:0016021	ISA	Potri.011G030900
GO:0004601	ISA	Potri.007G132800
GO:0020037	ISA	Potri.007G132800
GO:0006979	ISA	Potri.007G132800
GO:0055114	ISA	Potri.007G132800
GO:0003676	ISA	Potri.009G120900
GO:0046872	ISA	Potri.005G242700
GO:0016491	ISA	Potri.017G152000
GO:0055114	ISA	Potri.017G152000
GO:0003854	ISA	Potri.017G152000
GO:0016616	ISA	Potri.017G152000
GO:0006694	ISA	Potri.017G152000
GO:0006108	ISA	Potri.017G152000
GO:0030060	ISA	Potri.017G152000
GO:0004221	ISA	Potri.001G394600
GO:0006511	ISA	Potri.001G394600
GO:0044237	ISA	Potri.006G219900
GO:0016740	ISA	Potri.002G056800
GO:0009058	ISA	Potri.002G056800
GO:0031625	ISA	Potri.008G217300
GO:0006511	ISA	Potri.008G217300
GO:0031461	ISA	Potri.008G217300
GO:0031072	ISA	Potri.009G018400
GO:0031072	ISA	Potri.002G197300
GO:0015450	ISA	Potri.018G097500
GO:0015031	ISA	Potri.018G097500
GO:0016020	ISA	Potri.018G097500
GO:0004672	ISA	Potri.004G025700
GO:0005524	ISA	Potri.004G025700
GO:0006468	ISA	Potri.004G025700
GO:0003723	ISA	Potri.008G042000
GO:0009982	ISA	Potri.008G042000
GO:0001522	ISA	Potri.008G042000
GO:0009451	ISA	Potri.008G042000
GO:0016021	ISA	Potri.010G132300
GO:0005515	ISA	Potri.001G050100
GO:0006511	ISA	Potri.005G109900
GO:0004672	ISA	Potri.008G152300
GO:0005524	ISA	Potri.008G152300
GO:0006468	ISA	Potri.008G152300
GO:0005515	ISA	Potri.013G151700
GO:0008725	ISA	Potri.010G175300
GO:0006284	ISA	Potri.010G175300
GO:0016787	ISA	Potri.005G024100
GO:0016491	ISA	Potri.013G059100
GO:0008152	ISA	Potri.013G059100
GO:0015238	ISA	Potri.015G135600
GO:0015297	ISA	Potri.015G135600
GO:0006855	ISA	Potri.015G135600
GO:0055085	ISA	Potri.015G135600
GO:0016020	ISA	Potri.015G135600
GO:0045454	ISA	Potri.005G058400
GO:0006662	ISA	Potri.005G058400
GO:0009055	ISA	Potri.005G058400
GO:0015035	ISA	Potri.005G058400
GO:0016021	ISA	Potri.006G109000
GO:0005515	ISA	Potri.005G037800
GO:0005515	ISA	Potri.011G122500
GO:0005515	ISA	Potri.019G098700
GO:0043531	ISA	Potri.019G098700
GO:0005524	ISA	Potri.019G098700
GO:0006915	ISA	Potri.019G098700
GO:0008152	ISA	Potri.T153400
GO:0016021	ISA	Potri.006G117900
GO:0016491	ISA	Potri.008G141800
GO:0008152	ISA	Potri.008G141800
GO:0003824	ISA	Potri.008G141800
GO:0050662	ISA	Potri.008G141800
GO:0044237	ISA	Potri.008G141800
GO:0008270	ISA	Potri.009G144100
GO:0003677	ISA	Potri.009G144100
GO:0016020	ISA	Potri.013G004900
GO:0042578	ISA	Potri.002G069000
GO:0005975	ISA	Potri.002G069000
GO:0016881	ISA	Potri.014G041500
GO:0004601	ISA	Potri.003G214800
GO:0020037	ISA	Potri.003G214800
GO:0006979	ISA	Potri.003G214800
GO:0055114	ISA	Potri.003G214800
GO:0004616	ISA	Potri.004G108900
GO:0050661	ISA	Potri.004G108900
GO:0006098	ISA	Potri.004G108900
GO:0055114	ISA	Potri.004G108900
GO:0003735	ISA	Potri.010G032600
GO:0006412	ISA	Potri.010G032600
GO:0005622	ISA	Potri.010G032600
GO:0005840	ISA	Potri.010G032600
GO:0005506	ISA	Potri.014G179100
GO:0009055	ISA	Potri.014G179100
GO:0016705	ISA	Potri.014G179100
GO:0020037	ISA	Potri.014G179100
GO:0055114	ISA	Potri.014G179100
GO:0005515	ISA	Potri.002G075900
GO:0004672	ISA	Potri.002G075900
GO:0005524	ISA	Potri.002G075900
GO:0006468	ISA	Potri.002G075900
GO:0005509	ISA	Potri.002G075900
GO:0008152	ISA	Potri.013G002400
GO:0004222	ISA	Potri.007G004600
GO:0006508	ISA	Potri.007G004600
GO:0008168	ISA	Potri.001G352700
GO:0003735	ISA	Potri.012G086600
GO:0006412	ISA	Potri.012G086600
GO:0005622	ISA	Potri.012G086600
GO:0005840	ISA	Potri.012G086600
GO:0005515	ISA	Potri.009G131900
GO:0004185	ISA	Potri.004G037800
GO:0006508	ISA	Potri.004G037800
GO:0005515	ISA	Potri.T150800
GO:0008270	ISA	Potri.003G115600
GO:0004672	ISA	Potri.016G142800
GO:0005524	ISA	Potri.016G142800
GO:0006468	ISA	Potri.016G142800
GO:0022857	ISA	Potri.018G113300
GO:0055085	ISA	Potri.018G113300
GO:0016021	ISA	Potri.018G113300
GO:0006355	ISA	Potri.004G031800
GO:0030528	ISA	Potri.004G031800
GO:0004197	ISA	Potri.018G059400
GO:0006508	ISA	Potri.018G059400
GO:0004553	ISA	Potri.008G056000
GO:0005975	ISA	Potri.008G056000
GO:0015238	ISA	Potri.009G122600
GO:0015297	ISA	Potri.009G122600
GO:0006855	ISA	Potri.009G122600
GO:0055085	ISA	Potri.009G122600
GO:0016020	ISA	Potri.009G122600
GO:0005524	ISA	Potri.018G141400
GO:0016887	ISA	Potri.018G141400
GO:0042626	ISA	Potri.018G141400
GO:0006810	ISA	Potri.018G141400
GO:0055085	ISA	Potri.018G141400
GO:0016021	ISA	Potri.018G141400
GO:0003924	ISA	Potri.017G017700
GO:0005525	ISA	Potri.017G017700
GO:0042254	ISA	Potri.017G017700
GO:0005634	ISA	Potri.017G017700
GO:0005524	ISA	Potri.001G249100
GO:0004222	ISA	Potri.001G249100
GO:0006508	ISA	Potri.001G249100
GO:0008270	ISA	Potri.001G249100
GO:0016021	ISA	Potri.001G249100
GO:0006886	ISA	Potri.017G087700
GO:0016020	ISA	Potri.017G087700
GO:0016020	ISA	Potri.004G081100
GO:0005215	ISA	Potri.016G103500
GO:0006857	ISA	Potri.016G103500
GO:0016020	ISA	Potri.016G103500
GO:0055085	ISA	Potri.016G103500
GO:0016021	ISA	Potri.016G103500
GO:0006364	ISA	Potri.004G164200
GO:0003676	ISA	Potri.007G070000
GO:0005524	ISA	Potri.007G070000
GO:0008026	ISA	Potri.007G070000
GO:0004386	ISA	Potri.007G070000
GO:0004672	ISA	Potri.004G059000
GO:0005524	ISA	Potri.004G059000
GO:0006468	ISA	Potri.004G059000
GO:0005515	ISA	Potri.011G141100
GO:0022857	ISA	Potri.019G085800
GO:0055085	ISA	Potri.019G085800
GO:0016021	ISA	Potri.019G085800
GO:0045735	ISA	Potri.003G065300
GO:0003993	ISA	Potri.004G129900
GO:0003676	ISA	Potri.009G028400
GO:0003735	ISA	Potri.004G092700
GO:0006412	ISA	Potri.004G092700
GO:0005622	ISA	Potri.004G092700
GO:0005840	ISA	Potri.004G092700
GO:0004672	ISA	Potri.017G108000
GO:0005524	ISA	Potri.017G108000
GO:0006468	ISA	Potri.017G108000
GO:0005515	ISA	Potri.017G108000
GO:0005506	ISA	Potri.009G108800
GO:0009055	ISA	Potri.009G108800
GO:0016705	ISA	Potri.009G108800
GO:0020037	ISA	Potri.009G108800
GO:0055114	ISA	Potri.009G108800
GO:0008270	ISA	Potri.005G060300
GO:0016491	ISA	Potri.005G060300
GO:0055114	ISA	Potri.005G060300
GO:0003677	ISA	Potri.015G082700
GO:0008565	ISA	Potri.016G119900
GO:0006886	ISA	Potri.016G119900
GO:0016020	ISA	Potri.014G170900
GO:0004672	ISA	Potri.005G145900
GO:0005524	ISA	Potri.005G145900
GO:0006468	ISA	Potri.005G145900
GO:0016787	ISA	Potri.012G089400
GO:0016780	ISA	Potri.009G135500
GO:0008654	ISA	Potri.009G135500
GO:0016020	ISA	Potri.009G135500
GO:0005524	ISA	Potri.001G161700
GO:0005524	ISA	Potri.008G162400
GO:0016301	ISA	Potri.008G162400
GO:0001906	ISA	Potri.008G162400
GO:0003676	ISA	Potri.006G275700
GO:0005515	ISA	Potri.018G083600
GO:0004842	ISA	Potri.018G083600
GO:0016567	ISA	Potri.018G083600
GO:0000151	ISA	Potri.018G083600
GO:0003676	ISA	Potri.014G159500
GO:0008270	ISA	Potri.014G159500
GO:0003824	ISA	Potri.017G076500
GO:0008152	ISA	Potri.017G076500
GO:0005515	ISA	Potri.011G136100
GO:0005524	ISA	Potri.001G048900
GO:0016887	ISA	Potri.001G048900
GO:0016020	ISA	Potri.001G048900
GO:0005515	ISA	Potri.T149800
GO:0005525	ISA	Potri.004G174900
GO:0007264	ISA	Potri.004G174900
GO:0005622	ISA	Potri.004G174900
GO:0006397	ISA	Potri.012G145100
GO:0005198	ISA	Potri.001G152000
GO:0005515	ISA	Potri.006G197900
GO:0004252	ISA	Potri.006G197900
GO:0016021	ISA	Potri.006G197900
GO:0006352	ISA	Potri.002G119900
GO:0005669	ISA	Potri.002G119900
GO:0016986	ISA	Potri.002G119900
GO:0010181	ISA	Potri.018G065600
GO:0016491	ISA	Potri.018G065600
GO:0055114	ISA	Potri.018G065600
GO:0005524	ISA	Potri.001G255800
GO:0016887	ISA	Potri.001G255800
GO:0016020	ISA	Potri.001G255800
GO:0008312	ISA	Potri.002G043600
GO:0006614	ISA	Potri.002G043600
GO:0045900	ISA	Potri.002G043600
GO:0048500	ISA	Potri.002G043600
GO:0031072	ISA	Potri.009G131800
GO:0003677	ISA	Potri.004G082400
GO:0004672	ISA	Potri.018G134500
GO:0006468	ISA	Potri.018G134500
GO:0030599	ISA	Potri.018G051400
GO:0042545	ISA	Potri.018G051400
GO:0005618	ISA	Potri.018G051400
GO:0004857	ISA	Potri.018G051400
GO:0003677	ISA	Potri.014G036800
GO:0006355	ISA	Potri.014G036800
GO:0005515	ISA	Potri.003G065100
GO:0016021	ISA	Potri.015G021900
GO:0009055	ISA	Potri.008G016100
GO:0015035	ISA	Potri.008G016100
GO:0045454	ISA	Potri.008G016100
GO:0003723	ISA	Potri.001G243400
GO:0005515	ISA	Potri.016G123600
GO:0008565	ISA	Potri.016G123600
GO:0006886	ISA	Potri.016G123600
GO:0006468	ISA	Potri.T034700
GO:0005524	ISA	Potri.T034700
GO:0004672	ISA	Potri.T034700
GO:0005524	ISA	Potri.009G008200
GO:0016887	ISA	Potri.009G008200
GO:0016020	ISA	Potri.009G008200
GO:0006813	ISA	Potri.009G080800
GO:0004871	ISA	Potri.017G041600
GO:0009416	ISA	Potri.017G041600
GO:0004672	ISA	Potri.013G039000
GO:0005524	ISA	Potri.013G039000
GO:0006468	ISA	Potri.013G039000
GO:0003700	ISA	Potri.013G158500
GO:0006355	ISA	Potri.013G158500
GO:0003684	ISA	Potri.005G036700
GO:0004519	ISA	Potri.005G036700
GO:0006281	ISA	Potri.005G036700
GO:0005634	ISA	Potri.005G036700
GO:0003735	ISA	Potri.007G086800
GO:0005622	ISA	Potri.007G086800
GO:0005840	ISA	Potri.007G086800
GO:0006412	ISA	Potri.007G086800
GO:0003677	ISA	Potri.003G097700
GO:0006351	ISA	Potri.003G097700
GO:0005634	ISA	Potri.003G097700
GO:0030528	ISA	Potri.003G097700
GO:0043531	ISA	Potri.T169200
GO:0005524	ISA	Potri.T169200
GO:0006915	ISA	Potri.T169200
GO:0006950	ISA	Potri.013G062300
GO:0009415	ISA	Potri.013G062300
GO:0003854	ISA	Potri.003G114600
GO:0016616	ISA	Potri.003G114600
GO:0006694	ISA	Potri.003G114600
GO:0055114	ISA	Potri.003G114600
GO:0003824	ISA	Potri.003G114600
GO:0050662	ISA	Potri.003G114600
GO:0044237	ISA	Potri.003G114600
GO:0009058	ISA	Potri.003G114600
GO:0008831	ISA	Potri.003G114600
GO:0045226	ISA	Potri.003G114600
GO:0016740	ISA	Potri.002G086000
GO:0030170	ISA	Potri.002G086000
GO:0009058	ISA	Potri.002G086000
GO:0008152	ISA	Potri.002G086000
GO:0006520	ISA	Potri.002G086000
GO:0016829	ISA	Potri.002G086000
GO:0016769	ISA	Potri.002G086000
GO:0016491	ISA	Potri.013G112400
GO:0006520	ISA	Potri.013G112400
GO:0055114	ISA	Potri.013G112400
GO:0016747	ISA	Potri.013G039700
GO:0016021	ISA	Potri.003G147700
GO:0005525	ISA	Potri.T181700
GO:0015093	ISA	Potri.T181700
GO:0015684	ISA	Potri.T181700
GO:0016021	ISA	Potri.T181700
GO:0000287	ISA	Potri.T181700
GO:0003924	ISA	Potri.T181700
GO:0005622	ISA	Potri.T181700
GO:0003924	ISA	Potri.003G113500
GO:0005525	ISA	Potri.003G113500
GO:0005524	ISA	Potri.010G123900
GO:0008033	ISA	Potri.010G123900
GO:0004161	ISA	Potri.010G123900
GO:0009058	ISA	Potri.010G123900
GO:0008483	ISA	Potri.011G082800
GO:0030170	ISA	Potri.011G082800
GO:0046872	ISA	Potri.019G115600
GO:0030001	ISA	Potri.019G115600
GO:0030833	ISA	Potri.010G067100
GO:0005856	ISA	Potri.010G067100
GO:0006886	ISA	Potri.002G245300
GO:0005783	ISA	Potri.002G245300
GO:0016021	ISA	Potri.002G245300
GO:0003700	ISA	Potri.003G014800
GO:0043565	ISA	Potri.003G014800
GO:0046983	ISA	Potri.003G014800
GO:0006355	ISA	Potri.003G014800
GO:0005381	ISA	Potri.016G128600
GO:0034755	ISA	Potri.016G128600
GO:0016021	ISA	Potri.016G128600
GO:0005525	ISA	Potri.019G128000
GO:0015093	ISA	Potri.019G128000
GO:0015684	ISA	Potri.019G128000
GO:0016021	ISA	Potri.019G128000
GO:0005622	ISA	Potri.019G128000
GO:0005515	ISA	Potri.010G216100
GO:0016070	ISA	Potri.010G216100
GO:0005515	ISA	Potri.002G178500
GO:0016881	ISA	Potri.001G471200
GO:0016620	ISA	Potri.002G007100
GO:0055114	ISA	Potri.002G007100
GO:0015137	ISA	Potri.003G129200
GO:0015746	ISA	Potri.003G129200
GO:0055085	ISA	Potri.003G129200
GO:0016021	ISA	Potri.003G129200
GO:0005525	ISA	Potri.005G209900
GO:0005622	ISA	Potri.005G209900
GO:0016787	ISA	Potri.004G104800
GO:0008152	ISA	Potri.004G104800
GO:0016021	ISA	Potri.011G123700
GO:0005524	ISA	Potri.009G070100
GO:0016887	ISA	Potri.009G070100
GO:0016020	ISA	Potri.009G070100
GO:0006520	ISA	Potri.004G196200
GO:0055114	ISA	Potri.004G196200
GO:0016491	ISA	Potri.004G196200
GO:0050661	ISA	Potri.004G196200
GO:0020037	ISA	Potri.012G024600
GO:0007585	ISA	Potri.003G103900
GO:0055114	ISA	Potri.003G103900
GO:0005740	ISA	Potri.003G103900
GO:0018580	ISA	Potri.007G021000
GO:0055114	ISA	Potri.007G021000
GO:0003676	ISA	Potri.017G013400
GO:0008270	ISA	Potri.017G013400
GO:0016616	ISA	Potri.018G086700
GO:0055114	ISA	Potri.018G086700
GO:0051287	ISA	Potri.018G086700
GO:0004190	ISA	Potri.014G085300
GO:0016021	ISA	Potri.014G085300
GO:0004672	ISA	Potri.016G134900
GO:0005524	ISA	Potri.016G134900
GO:0006468	ISA	Potri.016G134900
GO:0003677	ISA	Potri.003G096300
GO:0008171	ISA	Potri.002G180700
GO:0008168	ISA	Potri.002G180700
GO:0046983	ISA	Potri.002G180700
GO:0055085	ISA	Potri.005G073400
GO:0016021	ISA	Potri.005G073400
GO:0045454	ISA	Potri.002G030000
GO:0016209	ISA	Potri.002G030000
GO:0016491	ISA	Potri.002G030000
GO:0055114	ISA	Potri.002G030000
GO:0006662	ISA	Potri.002G030000
GO:0009055	ISA	Potri.002G030000
GO:0015035	ISA	Potri.002G030000
GO:0008270	ISA	Potri.001G414700
GO:0005622	ISA	Potri.001G414700
GO:0004672	ISA	Potri.T074900
GO:0005524	ISA	Potri.T074900
GO:0006468	ISA	Potri.T074900
GO:0016788	ISA	Potri.005G177700
GO:0006629	ISA	Potri.005G177700
GO:0005515	ISA	Potri.006G010700
GO:0004553	ISA	Potri.001G098800
GO:0005975	ISA	Potri.001G098800
GO:0009116	ISA	Potri.006G091000
GO:0005524	ISA	Potri.006G091000
GO:0016773	ISA	Potri.006G091000
GO:0016747	ISA	Potri.008G034100
GO:0003723	ISA	Potri.002G046800
GO:0000166	ISA	Potri.001G064700
GO:0046872	ISA	Potri.001G064700
GO:0016787	ISA	Potri.013G014700
GO:0004672	ISA	Potri.004G063900
GO:0005524	ISA	Potri.004G063900
GO:0006468	ISA	Potri.004G063900
GO:0016758	ISA	Potri.007G141900
GO:0008152	ISA	Potri.007G141900
GO:0016616	ISA	Potri.006G141000
GO:0055114	ISA	Potri.006G141000
GO:0006108	ISA	Potri.006G141000
GO:0016615	ISA	Potri.006G141000
GO:0016307	ISA	Potri.001G027900
GO:0046488	ISA	Potri.001G027900
GO:0016758	ISA	Potri.009G038900
GO:0008152	ISA	Potri.009G038900
GO:0005506	ISA	Potri.001G365100
GO:0009055	ISA	Potri.001G365100
GO:0016705	ISA	Potri.001G365100
GO:0020037	ISA	Potri.001G365100
GO:0055114	ISA	Potri.001G365100
GO:0016020	ISA	Potri.003G192900
GO:0004671	ISA	Potri.007G074500
GO:0006481	ISA	Potri.007G074500
GO:0016021	ISA	Potri.007G074500
GO:0016787	ISA	Potri.010G088100
GO:0016758	ISA	Potri.002G098300
GO:0008152	ISA	Potri.002G098300
GO:0004221	ISA	Potri.006G270600
GO:0006511	ISA	Potri.006G270600
GO:0008270	ISA	Potri.006G270600
GO:0003677	ISA	Potri.019G031600
GO:0006355	ISA	Potri.019G031600
GO:0006950	ISA	Potri.T059500
GO:0016020	ISA	Potri.006G157000
GO:0005515	ISA	Potri.006G157000
GO:0016651	ISA	Potri.004G071900
GO:0022904	ISA	Potri.004G071900
GO:0005743	ISA	Potri.004G071900
GO:0003824	ISA	Potri.014G115500
GO:0016747	ISA	Potri.017G049400
GO:0003676	ISA	Potri.012G021800
GO:0000166	ISA	Potri.018G006000
GO:0046872	ISA	Potri.018G006000
GO:0003824	ISA	Potri.018G006000
GO:0008152	ISA	Potri.018G006000
GO:0006754	ISA	Potri.018G006000
GO:0006812	ISA	Potri.018G006000
GO:0015662	ISA	Potri.018G006000
GO:0016020	ISA	Potri.018G006000
GO:0003677	ISA	Potri.001G182600
GO:0004003	ISA	Potri.001G182600
GO:0005524	ISA	Potri.001G182600
GO:0016616	ISA	Potri.004G118600
GO:0051287	ISA	Potri.004G118600
GO:0055114	ISA	Potri.004G118600
GO:0043531	ISA	Potri.T127700
GO:0005515	ISA	Potri.T127700
GO:0007165	ISA	Potri.T127700
GO:0005622	ISA	Potri.T127700
GO:0005524	ISA	Potri.T127700
GO:0006915	ISA	Potri.T127700
GO:0004888	ISA	Potri.T127700
GO:0031224	ISA	Potri.T127700
GO:0045087	ISA	Potri.T127700
GO:0004222	ISA	Potri.002G235700
GO:0006508	ISA	Potri.002G235700
GO:0008270	ISA	Potri.002G235700
GO:0043565	ISA	Potri.008G044800
GO:0005622	ISA	Potri.008G044800
GO:0003677	ISA	Potri.008G044800
GO:0003824	ISA	Potri.001G043000
GO:0008270	ISA	Potri.004G149500
GO:0047134	ISA	Potri.004G149500
GO:0055114	ISA	Potri.004G149500
GO:0016831	ISA	Potri.002G255600
GO:0030170	ISA	Potri.002G255600
GO:0019752	ISA	Potri.002G255600
GO:0005089	ISA	Potri.018G082400
GO:0004672	ISA	Potri.018G022300
GO:0005524	ISA	Potri.018G022300
GO:0006468	ISA	Potri.018G022300
GO:0003700	ISA	Potri.016G068200
GO:0006355	ISA	Potri.016G068200
GO:0005634	ISA	Potri.016G068200
GO:0004857	ISA	Potri.001G119300
GO:0030599	ISA	Potri.001G119300
GO:0043531	ISA	Potri.014G010600
GO:0005524	ISA	Potri.014G010600
GO:0006915	ISA	Potri.014G010600
GO:0016758	ISA	Potri.007G141700
GO:0008152	ISA	Potri.007G141700
GO:0004672	ISA	Potri.007G111100
GO:0005524	ISA	Potri.007G111100
GO:0006468	ISA	Potri.007G111100
GO:0048544	ISA	Potri.007G111100
GO:0005529	ISA	Potri.007G111100
GO:0016787	ISA	Potri.013G053500
GO:0005515	ISA	Potri.014G194800
GO:0003676	ISA	Potri.004G081800
GO:0004601	ISA	Potri.017G038100
GO:0020037	ISA	Potri.017G038100
GO:0006979	ISA	Potri.017G038100
GO:0055114	ISA	Potri.017G038100
GO:0003913	ISA	Potri.010G071200
GO:0006281	ISA	Potri.010G071200
GO:0004497	ISA	Potri.008G178400
GO:0055114	ISA	Potri.008G178400
GO:0019901	ISA	Potri.002G143400
GO:0000079	ISA	Potri.002G143400
GO:0046872	ISA	Potri.004G062500
GO:0004672	ISA	Potri.T090400
GO:0005524	ISA	Potri.T090400
GO:0006468	ISA	Potri.T090400
GO:0004674	ISA	Potri.T090400
GO:0016772	ISA	Potri.001G279900
GO:0016020	ISA	Potri.001G279900
GO:0000166	ISA	Potri.006G124600
GO:0004812	ISA	Potri.006G124600
GO:0005524	ISA	Potri.006G124600
